"","V1"
"1",0.00132789919606132
"2",0.0232242562534568
"3",0.0273326580941705
"4",0.00831968532577772
"5",0.00179277977707638
"6",0.0587249035080611
"7",0.546683653011571
"8",0.420046491251606
"9",0.159343637484541
"10",0.0415117640687965
"11",0.00772190000185718
"12",0.632399492257046
"13",4.27445028928401
"14",4.87699794343589
"15",3.84432676874481
"16",2.26716626516834
"17",0.914825698766007
"18",0.205224742123719
"19",0.0308223562267315
"20",0.00374040436608498
"21",0.614378479877062
"22",13.5073551050094
"23",19.7839257405561
"24",16.8062812897534
"25",12.2771615799373
"26",8.30965834977071
"27",4.91973508446888
"28",4.02482697095354
"29",2.04656050101432
"30",0.621857370749023
"31",0.111935200935434
"32",0.0115103744871646
"33",0.689237762997912
"34",4.90874671446625
"35",15.6995348642105
"36",42.4405098645648
"37",66.322190836259
"38",52.7771841475889
"39",30.2499467732759
"40",25.6382970222891
"41",22.0216284302863
"42",17.0668598618688
"43",10.6043171982284
"44",7.40766030336771
"45",7.66567007741024
"46",5.09711451968229
"47",2.60331531492761
"48",0.887517419852304
"49",0.17626140364875
"50",0.0203731987437616
"51",0.0461149204622786
"52",0.702447823933937
"53",2.70682704693943
"54",11.849972425878
"55",34.1118676139382
"56",52.936673300161
"57",59.9647413474272
"58",43.4354864853617
"59",34.0734813734905
"60",30.0976436057351
"61",23.9715757418888
"62",17.9759825092117
"63",17.7675975880436
"64",18.9248949000896
"65",16.4196118979305
"66",11.7769836752307
"67",10.9950004148771
"68",11.3724761429593
"69",8.63640334095524
"70",5.47065132895993
"71",2.80304844264184
"72",0.996571827444212
"73",0.242405798158418
"74",0.0333022934376222
"75",0.0505766045194899
"76",0.791246222462341
"77",4.74296540772642
"78",8.08413853304404
"79",15.7210819574069
"80",21.9178955193347
"81",25.7435405773405
"82",27.8943850134155
"83",31.8266160896705
"84",28.9121830908039
"85",26.6083991819443
"86",23.5507166410736
"87",20.1339688905437
"88",16.4152909890735
"89",15.8597741074753
"90",16.4228247025474
"91",15.3401139754603
"92",14.5319106773757
"93",15.5832475909938
"94",14.5595641388007
"95",11.7620815196352
"96",8.18180925175131
"97",5.02541954356098
"98",2.55619328798113
"99",0.963293490630552
"100",0.242842575667741
"101",0.0456555941382847
"102",0.00456257366460876
"103",0.889568518465825
"104",4.19383429272061
"105",6.99204055830291
"106",9.42195994305187
"107",11.7621917315913
"108",14.5839743852455
"109",16.4921298005091
"110",22.1253524969769
"111",26.4559371308828
"112",28.9657711402798
"113",29.2186623578855
"114",25.8579662247501
"115",22.5279243907699
"116",18.3606873855174
"117",15.238992766679
"118",14.4986961316387
"119",15.9798918221036
"120",17.4979349045943
"121",19.9706835740997
"122",21.284043648366
"123",19.1714793728695
"124",15.9407265239072
"125",11.8558519818048
"126",7.95293348977543
"127",4.78813058231401
"128",2.52830735323986
"129",0.981391609428452
"130",0.281879529405765
"131",0.0543763392927975
"132",0.00968630806844516
"133",0.592131002292656
"134",4.15167449196573
"135",5.29896676183098
"136",5.08733083861563
"137",7.69778593805576
"138",14.1598388071277
"139",19.9225199441456
"140",21.0402882239492
"141",22.0226685027289
"142",23.124993144444
"143",24.313783709919
"144",25.9652806393106
"145",24.9433092747842
"146",22.2882326482854
"147",19.4061489873971
"148",15.3825273570373
