"","V1"
"1",0.357374297556591
"2",0.371012882783745
"3",0.317509806281075
"4",0.286566953596683
"5",0.36519667880185
"6",0.372127778319345
"7",0.365967659914731
"8",0.349203557716331
"9",0.322116738758366
"10",0.355552897638201
"11",0.334213078479225
"12",0.372285079871855
"13",0.315181858642687
"14",0.339044295268399
"15",0.38976153829768
"16",0.394081679642163
"17",0.372288581539006
"18",0.349716227665127
"19",0.355093076623607
"20",0.371002497040884
"21",0.346528869238419
"22",0.322436751579211
"23",0.318487641854847
"24",0.329810007525923
"25",0.34418578300552
"26",0.329734014253256
"27",0.347704035937057
"28",0.360283961533426
"29",0.35396720280526
"30",0.369467878100099
"31",0.397653975399269
"32",0.402359378413296
"33",0.402126897352416
"34",0.416769335427043
"35",0.423192474241591
"36",0.41631056847615
"37",0.4151172210761
"38",0.395565897485881
"39",0.293448330289188
"40",0.359245300363403
"41",0.35452127810379
"42",0.378474943021389
"43",0.419031361618989
"44",0.466243402244044
"45",0.476726671633873
"46",0.446960442223613
"47",0.453447034571262
"48",0.44236424121102
"49",0.433552125259467
"50",0.4397351481718
"51",0.502179708657668
"52",0.484286471382589
"53",0.445831127667963
"54",0.384410542111528
"55",0.365168667989572
"56",0.337448228709714
"57",0.324072169716049
"58",0.306296920950461
"59",0.289938741799431
"60",0.306356874704933
"61",0.303944852386637
"62",0.323471079605372
"63",0.338396969790092
"64",0.324577664918875
"65",0.326256927561909
"66",0.30886247254394
"67",0.291590461706525
"68",0.300163829646147
"69",0.314934203269633
"70",0.326578628769335
"71",0.368145275562752
"72",0.371004097078717
"73",0.389460891193445
"74",0.362410343912927
"75",0.366753648618711
"76",0.374151743947052
"77",0.373666661970497
"78",0.377394886488086
"79",0.379958728297619
"80",0.442339108000611
"81",0.424718630251785
"82",0.389375493272138
"83",0.360519219092086
"84",0.361030184984975
"85",0.433836767169563
"86",0.437833138431485
"87",0.411411075052548
"88",0.413362579726349
"89",0.430710162303914
"90",0.415625256177238
"91",0.412648003029819
"92",0.411076576942251
"93",0.401534837797034
"94",0.429527755564506
"95",0.433394406014745
"96",0.422140999493346
"97",0.411559809841979
"98",0.453291674617418
"99",0.482381582911397
"100",0.291015852340431
"101",0.419749813434151
"102",0.398145525659201
"103",0.311650017866325
"104",0.29455943384415
"105",0.277675314509495
"106",0.292401064968749
"107",0.295110468666657
"108",0.310405031175858
"109",0.336488033268573
"110",0.355962463845668
"111",0.404545267897983
"112",0.367885599978832
"113",0.35487200388161
"114",0.370836066983999
"115",0.333827526021014
"116",0.257407755324969
"117",0.267363787692979
"118",0.315270463071865
"119",0.327002505162578
"120",0.366651324501303
"121",0.388611468475794
"122",0.452228605435433
"123",0.424888092436173
"124",0.406752411224614
"125",0.365491417400676
"126",0.392781805637067
"127",0.406232303400273
"128",0.384569966104035
"129",0.367006454925367
"130",0.359849153017734
"131",0.391112482782429
"132",0.400852360038723
"133",0.40524865297737
"134",0.430461558761028
"135",0.431526048531669
"136",0.396692438357316
"137",0.43908873583968
"138",0.425704625839241
"139",0.4226434622818
"140",0.47752999546865
"141",0.556185546612511
"142",0.590390604951565
"143",0.512570393003678
"144",0.455053205984755
"145",0.43036544042229
"146",0.401228314695425
"147",0.364717959440236
"148",0.382127830209166
"149",0.403281947596925
"150",0.445218435983145
"151",0.506964740728072
"152",0.31831404034204
"153",0.384465714281555
"154",0.416894582062252
"155",0.382044409660132
"156",0.357023323804262
"157",0.330858425242814
"158",0.350256883325942
"159",0.310130601435576
"160",0.304418001715403
"161",0.300320272559138
"162",0.340581888382207
"163",0.341314003878958
"164",0.353941188124173
"165",0.330656468074735
"166",0.324816615167811
"167",0.33402311462773
"168",0.354704782284735
"169",0.381398918116179
"170",0.31639938686704
"171",0.296166510646934
"172",0.305067965461342
"173",0.308352433486265
"174",0.313254812435334
"175",0.345444667357579
"176",0.378093114678652
"177",0.363176240196807
"178",0.374170484664466
"179",0.383205954518105
"180",0.320027641619084
"181",0.328623290455493
"182",0.416955327762826
"183",0.406572900486947
"184",0.364371567313666
"185",0.356291491184535
"186",0.346106240080916
"187",0.37599578459668
"188",0.374260113410798
"189",0.39804569873119
"190",0.420972834481631
"191",0.406252838651943
"192",0.40701025749935
"193",0.372816166015695
"194",0.376885820681309
"195",0.417192367039288
"196",0.40170127231997
"197",0.46169960030065
"198",0.49162640633443
"199",0.657967644925933
"200",0.715321423835451
"201",0.673756808850384
"202",0.635902530053823
"203",0.561620961293177
"204",0.480870403107395
"205",0.436709366333956
"206",0.395912001553813
"207",0.377525167672325
"208",0.362741878698909
"209",0.360086168115796
"210",0.411384514335928
"211",0.480639006683248
"212",0.337936623044408
"213",0.395948837604694
"214",0.404745231135915
"215",0.393159549238227
"216",0.34276739367572
"217",0.31719414277025
"218",0.304977316728332
"219",0.308712992150761
"220",0.33697424272817
"221",0.337509018639223
"222",0.36620751879666
"223",0.349603774195716
"224",0.346182288577621
"225",0.342173628175911
"226",0.325565723197269
"227",0.320213152690123
"228",0.332606254162272
"229",0.364499982012437
"230",0.342357175797128
"231",0.33918518773967
"232",0.342734980557907
"233",0.315467710082023
"234",0.296088086958819
"235",0.295960024783581
"236",0.289100759646089
"237",0.295737816770497
"238",0.307108215943499
"239",0.313291758530504
"240",0.318737121083029
"241",0.322065509601694
"242",0.314788504856668
"243",0.304384560996738
"244",0.212819501293793
"245",0.268965323184842
"246",0.30286519641515
"247",0.4195371457828
"248",0.397309287636055
"249",0.378086353743294
"250",0.353159353452487
"251",0.308354352765081
"252",0.324999085899988
"253",0.344579188361948
"254",0.351503984192101
"255",0.350952095977398
"256",0.368090440131476
"257",0.364127092484052
"258",0.351403004770459
"259",0.386174833629059
"260",0.406755253763311
"261",0.480541040527066
"262",0.589080027930693
"263",0.707519328350805
"264",0.774629544807631
"265",0.649744141751068
"266",0.563974954962635
"267",0.58957665331138
"268",0.631131896304552
"269",0.554876833918782
"270",0.489676801563149
"271",0.465476659009003
"272",0.430561429085989
"273",0.404911957090864
"274",0.383187796670587
"275",0.393810857437695
"276",0.410385550221486
"277",0.490817989081911
"278",0.433913291680441
"279",0.429751229756526
"280",0.391345393054344
"281",0.362058502969995
"282",0.326672459667466
"283",0.297210073833718
"284",0.311675844881835
"285",0.323093189712843
"286",0.327705457868705
"287",0.323692363663379
"288",0.371541207404878
"289",0.419129812546106
"290",0.372203636292936
"291",0.403390166489928
"292",0.378733166591119
"293",0.369693382690378
"294",0.349526168953279
"295",0.344845853783653
"296",0.34360220495663
"297",0.329284559452424
"298",0.327201399657505
"299",0.309449275182294
"300",0.285525898381867
"301",0.283581777015329
"302",0.30939120248454
"303",0.302144915403028
"304",0.298181159701341
"305",0.317927096332417
"306",0.332625990480891
"307",0.325462993440577
"308",0.306373896028869
"309",0.307748858594611
"310",0.300241218724036
"311",0.277654261489427
"312",0.268281022030945
"313",0.257060485595825
"314",0.193526147075538
"315",0.292843061000376
"316",0.386150251674724
"317",0.407936602483569
"318",0.395716198782186
"319",0.399886551615447
"320",0.367926026071988
"321",0.329426925474216
"322",0.343501028171005
"323",0.351171644558155
"324",0.336951307895207
"325",0.37030172164107
"326",0.3605224187273
"327",0.363546172851491
"328",0.358404475312947
"329",0.39930248160349
"330",0.498573141536625
"331",0.628508201942509
"332",0.718363207447058
"333",0.823246874245549
"334",0.623383481440925
"335",0.542871705659215
"336",0.5369571310025
"337",0.529728579336798
"338",0.59633918393271
"339",0.554145843161649
"340",0.486797990263691
"341",0.503596458463015
"342",0.472953972109848
"343",0.419116108988652
"344",0.411592725887101
"345",0.385458922668357
"346",0.37898793130749
"347",0.404401223369806
"348",0.483394848115084
"349",0.223738724464907
"350",0.279370711216321
"351",0.315849272758077
"352",0.208604617549144
"353",0.413865129500679
"354",0.42481988666232
"355",0.428895537749134
"356",0.436968083824934
"357",0.374742402032045
"358",0.312195375578448
"359",0.298652376652066
"360",0.323230932350779
"361",0.325269831790509
"362",0.355905105169043
"363",0.352571843451667
"364",0.320214873615811
"365",0.347297615702473
"366",0.372996605048591
"367",0.341109832001302
"368",0.360856776908444
"369",0.316539688911974
"370",0.299403616437762
"371",0.398142761701099
"372",0.371180981524434
"373",0.422665632925782
"374",0.360691017003395
"375",0.339336488077134
"376",0.325443265230742
"377",0.312329001280638
"378",0.305384734445859
"379",0.302946738009292
"380",0.311507696062312
"381",0.302929695810949
"382",0.300666712309283
"383",0.330661815409879
"384",0.369770556853989
"385",0.346988693950534
"386",0.314176289051836
"387",0.32905651578268
"388",0.321421514975903
"389",0.313005069968965
"390",0.315312056904894
"391",0.321500553886636
"392",0.308185223182927
"393",0.249560723393459
"394",0.154323205701614
"395",0.285846137647251
"396",0.345394518601104
"397",0.383977238455873
"398",0.359491508378884
"399",0.398508884541849
"400",0.455530992242296
"401",0.383074656281489
"402",0.337753453293309
"403",0.334135215597488
"404",0.347882359306032
"405",0.336659542626908
"406",0.341041546670732
"407",0.347239512543111
"408",0.353889623080864
"409",0.39138842958203
"410",0.444681301179885
"411",0.579189065713592
"412",0.753308617028637
"413",0.832149463979995
"414",0.733827808628557
"415",0.5548918099636
"416",0.545461005772601
"417",0.548021457947897
"418",0.558732461765716
"419",0.60071317516502
"420",0.616386240215287
"421",0.546236478731747
"422",0.528349457098155
"423",0.469769214779723
"424",0.379561004410929
"425",0.358991543707946
"426",0.353605902973877
"427",0.356000637960077
"428",0.357472114898644
"429",0.433286045309432
"430",0.306649046087768
"431",0.313477517575519
"432",0.316542943409752
"433",0.289688918169889
"434",0.196202080592325
"435",0.122517519779893
"436",0.352271463404483
"437",0.424833704020148
"438",0.413767070558533
"439",0.393741801865924
"440",0.393962579159089
"441",0.361495090539277
"442",0.322393574698082
"443",0.300677086877157
"444",0.317968181956789
"445",0.338567599816317
"446",0.34628928631279
"447",0.354464519833858
"448",0.374170549571415
"449",0.415059430149212
"450",0.39504403044007
"451",0.369843589112632
"452",0.39107763556247
"453",0.406572998872934
"454",0.340508502418029
"455",0.308993988483637
"456",0.311832947484395
"457",0.334500616094641
"458",0.365310518107641
"459",0.406283303203061
"460",0.395503223317975
"461",0.393118012263468
"462",0.351925611195457
"463",0.352295535484837
"464",0.327771624766507
"465",0.324665219360906
"466",0.321608733443604
"467",0.327995398446162
"468",0.328505218732761
"469",0.362370577472695
"470",0.408214714952937
"471",0.39330637072139
"472",0.370252195472144
"473",0.329393018110398
"474",0.299699037606997
"475",0.285127559358821
"476",0.303228689426804
"477",0.301550900783203
"478",0.313060713220319
"479",0.264062615764952
"480",0.34156693155185
"481",0.357548741637169
"482",0.372842620234109
"483",0.360623542049598
"484",0.380169560510481
"485",0.472737427009496
"486",0.482269757869079
"487",0.395899330665192
"488",0.345538416857887
"489",0.341437907053415
"490",0.34601791427918
"491",0.340286248738762
"492",0.367009342505066
"493",0.376456251207936
"494",0.415651283014563
"495",0.4617927536867
"496",0.518336132674056
"497",0.619234424840069
"498",0.852989187959608
"499",0.743266645902739
"500",0.610841872286393
"501",0.609029347857569
"502",0.604520886107892
"503",0.596276994993995
"504",0.581517440727033
"505",0.573192822411309
"506",0.56832321093745
"507",0.565796141888639
"508",0.589738370209672
"509",0.461753796303221
"510",0.369171854260272
"511",0.35343927334195
"512",0.347588828901514
"513",0.36282343126061
"514",0.355136097504117
"515",0.407889011528179
"516",0.375666010971829
"517",0.386181759487025
"518",0.384801449172691
"519",0.366287298227091
"520",0.299712572528479
"521",0.312648174283463
"522",0.305390524731977
"523",0.26644654482662
"524",0.367395309578747
"525",0.373731100200223
"526",0.397591327210506
"527",0.38412619111189
"528",0.378423939165482
"529",0.359490209270271
"530",0.355710448843494
"531",0.375935190173022
"532",0.372583361357822
"533",0.339855388495846
"534",0.337061772352394
"535",0.34620496942639
"536",0.348802275585007
"537",0.362246977368267
"538",0.348445698063081
"539",0.352025931589656
"540",0.362264193460968
"541",0.396469556451351
"542",0.377432761523093
"543",0.354513603650654
"544",0.368493546235001
"545",0.42501431700594
"546",0.396233134873698
"547",0.325658814911602
"548",0.339920675959209
"549",0.319201452522307
"550",0.330298635571734
"551",0.32521850543792
"552",0.343776767333528
"553",0.366826946110738
"554",0.364002680030268
"555",0.408307541167357
"556",0.357838107486032
"557",0.305836126100623
"558",0.313068078684319
"559",0.318888570097604
"560",0.330830966296479
"561",0.345850523806087
"562",0.372552223182504
"563",0.39376439813654
"564",0.374495026726493
"565",0.349707711079496
"566",0.34126473011992
"567",0.319737109394081
"568",0.310407543606274
"569",0.306858962923753
"570",0.305288814766561
"571",0.290112014056303
"572",0.28986466836298
"573",0.254665244714546
