"","V1"
"1",20.5481845641689
"2",16.9717355380537
"3",17.120806901837
"4",22.8016107917146
"5",16.3844882440075
"6",19.6368407226717
"7",19.8277670889477
"8",20.4909175805392
"9",17.1410667177667
"10",15.5785064943463
"11",14.2485286407941
"12",14.4791207676119
"13",14.8247395903054
"14",15.7792009904764
"15",16.9076481918768
"16",18.295787070105
"17",19.5001762563968
"18",17.4195064292872
"19",16.970392890177
"20",11.5992473336959
"21",10.5230282434313
"22",10.0890357683995
"23",11.2204916790085
"24",11.6739330742894
"25",12.5317563447666
"26",14.6722957393769
"27",16.2914432674966
"28",17.985120127949
"29",17.0917051310844
"30",17.2961555652548
"31",20.4478856438229
"32",16.9604959480596
"33",9.78860389677902
"34",7.46950226672166
"35",6.47667186638798
"36",6.00839350679571
"37",7.11794295048375
"38",7.35349891140629
"39",9.46536562937684
"40",11.4729369338043
"41",13.3886243796533
"42",15.3819228937228
"43",17.1366876814253
"44",22.7029398859952
"45",20.9292324931629
"46",19.9276787292364
"47",19.2931152860437
"48",18.030898308781
"49",17.4989417786621
"50",20.487528685232
"51",20.9816835660287
"52",17.4246909860502
"53",11.5908997165083
"54",6.38684629728951
"55",4.72236324666803
"56",3.97097219016405
"57",3.92625463898044
"58",3.60298107742276
"59",4.7820254976196
"60",6.50840402615748
"61",8.8634562696947
"62",10.6085753748693
"63",12.1254592255896
"64",14.0194931122187
"65",25.8157169251751
"66",24.145352108912
"67",20.49374807371
"68",18.177224651491
"69",17.7945193047808
"70",15.9429471822943
"71",12.44548367132
"72",9.7465931753384
"73",6.46229460568513
"74",3.80463294636372
"75",2.37076431292315
"76",1.50702750380238
"77",1.0813261372753
"78",1.46227629464381
"79",1.93987680233849
"80",2.27549953028967
"81",2.34701609960302
"82",4.11830512290476
"83",5.87288572333018
"84",8.31615422447937
"85",10.3954576612633
"86",11.8146208032236
"87",12.6448810941592
"88",14.1352303143783
"89",17.149109927827
"90",27.2712467905037
"91",24.2757425908171
"92",21.6675861919837
"93",18.135898820067
"94",14.1279297324955
"95",10.6246844882914
"96",7.06944360859948
"97",3.83001472303455
"98",2.46098794427959
"99",1.42898172476785
"100",0.696246133134788
"101",0.40958483589004
"102",0.362256505497293
"103",0.36790443381745
"104",0.37180904468414
"105",0.724529196607794
"106",1.07347819629405
"107",1.44289548086602
"108",2.10798345940825
"109",3.6183408548535
"110",5.52408561086342
"111",7.73867026105329
"112",10.0385351743964
"113",11.7848368939144
"114",12.503837399887
"115",13.3714343684138
"116",14.8474003601396
"117",17.1644561880054
"118",18.4858965755352
"119",29.1937859311279
"120",29.057278706503
"121",26.4864795407171
"122",19.822581997817
"123",15.4375653320947
"124",10.1579831502797
"125",4.60710559749629
"126",2.90661138111158
"127",1.43610954937671
"128",1.06826541325845
"129",0.728817658720248
"130",0.342032037098692
"131",0.204703939876584
"132",0.143746891760979
"133",0.130715315266711
"134",0.153134387922714
"135",0.166089957114325
"136",0.485561668108183
"137",0.767952997356579
"138",1.31047875112955
"139",2.19193858002865
"140",3.51097728819096
"141",5.20123587248913
"142",7.13694900641264
"143",9.49388387228242
"144",11.7655768790351
"145",13.879166674154
"146",15.3996059350903
"147",16.3484031799121
"148",17.276554910857
"149",19.1760356024364
"150",19.7623299577654
"151",29.7115868973103
"152",28.3159152473946
"153",26.8333940092099
"154",26.4580327200505
"155",22.29504189726
"156",13.8290058878448
"157",9.27222337588423
"158",6.33451037544177
"159",3.98764300152074
"160",2.37512682452548
"161",1.48704364005169
"162",0.610158986557266
"163",0.622651141206246
"164",0.316026342531294
"165",0.213450305837176
"166",0.115847218707985
"167",0.0756759061969787
"168",0.0637503892852894
"169",0.0873153204120631
"170",0.169230001624801
"171",0.480034567711008
"172",0.796636966305045
"173",1.36771324558008
"174",2.2076336321948
"175",3.45357055653169
"176",4.96168324010802
"177",6.72444728027438
"178",8.93255207342142
"179",11.2777735926083
"180",13.3109596488072
"181",15.1258612342217
"182",16.4178841783587
"183",17.0716769124567
"184",18.2562834044388
"185",21.2593685675104
"186",35.3560661125393
"187",27.6914634513858
"188",33.4176602675468
"189",24.4626717128133
"190",23.0731753693384
"191",15.0042450273993
"192",8.413030229559
"193",3.75756663937234
"194",2.36396609261499
"195",2.40329381749185
"196",1.68727944631027
"197",0.774667331429352
"198",0.57787284907984
"199",0.492074888211284
"200",0.29511763869721
"201",0.134331764248294
"202",0.101477201169319
"203",0.0561572936809619
"204",0.0435981895073812
"205",0.0398820049584825
"206",0.112497446220791
"207",0.212212603375833
"208",0.467531992922763
"209",0.827818220967503
"210",1.36339940205917
"211",2.1488025749916
"212",3.25756286865315
"213",4.60605831889856
"214",6.18842053071611
"215",8.09083621028531
"216",10.2931524781934
"217",12.4144786817123
"218",14.3513917715897
"219",15.7697010371915
"220",17.0000301329743
"221",17.4512693725597
"222",19.0955894973174
"223",13.8569404094396
"224",13.3750868272444
"225",13.1598522469542
"226",12.9859365608456
"227",37.0009118645415
"228",15.0752637415312
"229",23.679245559619
"230",40.4536058447475
"231",33.3987125048359
"232",23.7540787245848
"233",22.3244273981175
"234",20.997548759198
"235",17.8676103334631
"236",10.0248518972395
"237",5.51809234939245
"238",1.69660093308912
"239",1.09132915603073
