"","a1[1]","a2[1]","a3[1]","b1[1]","b3[1]","rmean"
"58",0.263949481274,0.0449999416864483,0.0474838461483521,1.41074596804315,0.0941233917714604,0.039859950750634
"59",0.276393258812424,0.058363834858912,0.0172349044368638,2.19546496461778,0.125514327865692,-0.0188910895456463
"60",0.235360951641157,0.0475105596097551,0.0209325717334092,2.11422573310876,0.109088234664844,-0.0412021284238296
"61",0.382810011912103,0.0464231879534154,0.0282551013611218,0.831341502348987,0.109539852661922,0.026365871909932
"62",0.220145743036227,0.0690454411898693,0.0118264372728039,4.70146039026536,0.136616608697233,0.0196983084296013
"63",0.194510462995582,0.0665365089274325,0.00574554331963796,4.66940897870538,0.130906462112485,0.0136675961735812
"64",0.244738684607038,0.054458863618468,0.0181455470049072,2.57392414438015,0.117356224229701,0.0358984558554232
"65",0.215340883738008,0.0590600866082859,0.0136732743381267,2.72908690987602,0.133090028725348,0.0337565528059125
"66",0.257561093370767,0.0469267331620769,0.00635360157122021,1.39061935778394,0.147520188075756,0.0429239599223964
"67",0.24470139134474,0.0526716873724308,0.00732929696279033,1.9511143795362,0.14273729862136,4.36503455191889e-05
"68",0.268447832684562,0.0563767562289349,0.00837516939123529,1.26887612749225,0.135138050231269,0.0166766408720447
"69",0.293881512300787,0.0575812227704227,0.0145789719529041,2.67385685265327,0.135190184937899,0.0177447709635427
"70",0.258151822624872,0.0667208524299921,0.0202775720716942,1.72099391886467,0.113203247894782,-0.00649780155829079
"71",0.289790062121868,0.0503866606238682,0.00957628185482596,1.12902330323455,0.140889155287452,0.0142490366420945
"72",0.233001373939014,0.0540352036278356,0.00668902858040613,1.51384987730036,0.139633134607619,0.0061880980861386
"73",0.243514956772339,0.0574026183434118,0.0143074914054215,1.73064422292081,0.125403309722463,0.0117311954149077
"74",0.288690404983987,0.0518510739525298,0.00935396266080297,1.31544825129463,0.140308561778612,0.0261804158901822
"75",0.218080281387262,0.0652855672990427,0.00399688982365735,3.3245433635776,0.166654020053999,-0.000119167352400747
"76",0.292112298325907,0.0670188149661914,0.0051456478191118,2.39244808392761,0.137716869756969,0.0112978706671132
"77",0.276057723373476,0.0683274338959549,0.00880870263202924,1.86966336838672,0.123035469260574,-0.00310824523696651
"78",0.24323671576065,0.0538176770585138,0.0671558232728856,2.34973768061672,0.0905687350757983,0.0315428632106475
"79",0.223072683652581,0.0559299184826364,0.0751760450086403,2.14722632198591,0.082000638599165,-0.0314762157465842
"80",0.371663265953013,0.0431225871267548,0.0694345050986617,1.11367887902037,0.0914657089608522,0.0352407667415446
"81",0.343531511709839,0.0389659648342208,0.0901106917916977,1.26420455829137,0.0860991072335613,0.0361104987958485
"82",0.196019941722514,0.0394944845904626,0.10377548706815,2.63746102290217,0.0812064530561614,0.0276221677293344
"83",0.224158711573661,0.0371938009204511,0.0960486875605193,1.88341133706471,0.0822345831646868,0.0171785077621215
"84",0.230258653408811,0.0381901618285209,0.0800170646784566,1.70074521050629,0.0883418007049104,0.0178130526755826
"85",0.236322304667399,0.0239103012712135,0.162860418620839,1.37708885851724,0.0717139395555172,0.0285851570746323
"86",0.228768057187448,0.0384465008458952,0.19586920993284,1.55079803157898,0.0641878129953481,0.0194633473199576
"87",0.236488381485735,0.0243889661854219,0.164713245791749,1.23572801240086,0.0684664285926468,0.0175887375112011
"88",0.210795102360652,0.0461149328117648,0.206650528968623,3.24040177527115,0.052733278783104,0.0213572073588206
"89",0.291688984393108,0.0220811582800077,0.268365519049205,1.46998844463503,0.0626516054426676,0.0273076119769235
"90",0.259306422993787,0.0237012712996502,0.351474417834758,1.14658671786572,0.0543970269028123,-0.0526888225964539
"91",0.278614764609775,0.0325416944650658,0.392783284937461,1.88269066822593,0.0536435113937166,0.010932914296938
"92",0.314180344419109,0.0379726657166723,0.403494816959646,1.64567146281394,0.0492393928285532,0.0440459971904662
"93",0.35593187818284,0.0305000088372744,0.280075349187846,1.12531775195964,0.0668499681258791,-0.00811038674988318
"94",0.263382561517277,0.0316507948907891,0.161574195229442,1.12537468862917,0.07276576842953,0.0450247002091568
"95",0.266883905805242,0.0305392849501254,0.157974210332384,1.52129273363067,0.0656457392888484,0.0345044741556244
"96",0.279736256582441,0.0315798945072769,0.182957070749896,1.22241387050432,0.0715093340738713,0.0164273398026149
"97",0.201545562161681,0.0415063430391075,0.172334046861381,2.95691679629903,0.073217737503335,0.0448793981499124
"98",0.215405199917984,0.0492500391870753,0.100566958921257,2.73497657739667,0.0718104850336413,0.0206167901859657
"99",0.233795462225058,0.0359500038468999,0.0833218060683665,1.86894615347027,0.0905948599311911,0.0174692013049361
"100",0.226161021072942,0.0333373833346536,0.0738040401829024,1.47342532189555,0.0898593749848665,0.0329317071493407
"101",0.199212431129499,0.0450995549588841,0.0267320014906759,3.51376876636218,0.114297192239891,0.0100774168737728
"102",0.21554524925791,0.0398729904416889,0.0522929415193955,1.58969636369564,0.0941192486231373,0.026140021840317
"103",0.268716721743651,0.0553760770642082,0.036504020879739,1.8231937255908,0.0982151204391753,-0.00697058275435193
"104",0.217576781940032,0.0399331972578955,0.107658237682599,3.40343146693006,0.0792337646117475,0.00585933660677026
"105",0.328915990536736,0.0417346953402495,0.0298282356078546,1.18971777603615,0.10014193603978,0.0096052753693294
"106",0.284482599583822,0.0557130558708017,0.0258282427386172,1.5424632761758,0.107768835328818,0.013797872477083
"107",0.253339543071003,0.0654239108662178,0.050680917890567,1.81027208092095,0.0938295467431538,-0.0107327910388488
"108",0.278326660920213,0.0492673257311224,0.0507301601690903,1.53991592626954,0.100860104124013,0.00940710721117365
"109",0.224888068491432,0.0481495730957945,0.0440861524876803,2.36493364344078,0.100116015504218,0.0305457994824361
"110",0.348123780779191,0.0509779362455191,0.0633574339138062,1.37852823043001,0.0920918767624279,0.0111594532554271
"111",0.362229145999386,0.0487997989842528,0.0301880713927433,0.951484892281331,0.115788964131165,-0.00370542151277492
"112",0.379851820165426,0.0528515354454304,0.0296679709131655,0.822246499420885,0.102008282186223,0.00376511294573467
"113",0.340894489133321,0.0536891809290945,0.042560235090306,1.13711606077193,0.0998399711573012,0.00272849809099647
"114",0.240955802540062,0.0526306481022583,0.019946152861409,1.752893734342,0.117527127402849,0.0142825715049366
"115",0.238001213046199,0.056870412523452,0.0119083902913771,1.91254825661928,0.131681658960168,0.015775137110063
"116",0.222317245117647,0.0586401215712792,0.0237690819598155,4.38473928228088,0.11614818497753,0.0289887222099608
"117",0.224189943089067,0.0531862898339844,0.0272080689125011,1.89215239836088,0.10749618783392,0.040494291305333
"118",0.165032847562657,0.0654452917472661,0.00820731295170223,3.00423188178803,0.125630798514572,0.0281875257103608
"119",0.285126675614221,0.0604954395311815,0.012016234400262,1.16064880808484,0.133138623172934,0.0336303179981033
"120",0.305499809303596,0.0627937674538293,0.010405098526824,1.69112992723035,0.135939113400846,0.0298677539819601
"121",0.325557771420724,0.0585683221812299,0.0111138879205597,1.38773559532852,0.132197344767306,0.0236427171469192
"122",0.320026839964191,0.0557544456965228,0.00957094174996471,1.28193173048738,0.143038899044045,0.0189717658460691
"123",0.292076613804062,0.055154206742324,0.00714547281057415,2.30212947431446,0.138443290532981,-0.0675651798168346
"124",0.285016903278005,0.0543569002011084,0.0134269344469132,1.20973521753092,0.123626761692574,0.03407401405598
"125",0.254026413425256,0.0468639823906962,0.0401348147569864,1.50270888206327,0.101734905301889,-0.00422317960166125
"126",0.30825090836678,0.0572893497652759,0.037109341113264,2.05843307752228,0.105255455734562,-0.0149806084339886
"127",0.285104482700959,0.0573906789516375,0.0298912327085485,1.39094276610653,0.113584380705598,0.00197936242085883
"128",0.299314154996182,0.0587801331084328,0.019542875856272,1.79690611283344,0.120893377253685,0.0172621495950872
"129",0.229777537332636,0.0523097354815559,0.0336681377994622,2.46489171280537,0.0996731362431888,0.000740024172116154
"130",0.205378382415795,0.0390247618212472,0.0345930068287531,1.72797297713419,0.0996375224199595,0.0391229583637326
"131",0.238283081806122,0.0361343707798706,0.138299156794894,1.8279394155981,0.0773458145124751,0.0484768594473224
"132",0.276172698204642,0.0384699235298035,0.0866893851953604,1.09231138730934,0.0818937453465469,0.0155294161880147
"133",0.29265021379518,0.0464612205164038,0.10246068063751,1.17078945998904,0.0741920697457078,0.0128989096673801
"134",0.291257791405901,0.0547245500553487,0.0431280240114448,1.75845243188465,0.0962421639079814,0.0120039334036551
"135",0.262667151298799,0.0503703501484207,0.0403963339272945,1.90080467437694,0.0982218923068674,0.0227678886721042
"136",0.258944737220912,0.0520334471730701,0.0504022041169275,1.88811603169158,0.0883953764545476,0.0390994449308287
"137",0.325718903603912,0.0340065627522934,0.162691092078901,0.980324385528023,0.0731322878754915,0.0271149394392351
"138",0.369336118766565,0.0384951647281524,0.165996113244283,1.12006882935404,0.0736980139894538,0.0334086774039795
"139",0.358415555251353,0.0274737560248259,0.164577479789768,0.921575323625292,0.0775072964010732,0.0190418625014807
"140",0.211056422025088,0.0422612625624004,0.0784993737096745,1.65841500896845,0.0902751673998739,0.0182223066456386
"141",0.272762429786004,0.043900941453953,0.0530225946618642,1.58074770949507,0.0947366039002249,-0.0036983084008508
"142",0.224963434857993,0.0432288538444347,0.0603911343692599,1.67825783810052,0.0966595768014264,-0.066936124545784
"143",0.26176264155676,0.0459647725546066,0.0810269388747147,2.55377490525171,0.0815700430915743,0.0149087050079964
"144",0.302036513452119,0.0376732415179811,0.0516225217985984,1.29991073704708,0.104886238910425,0.00866427215258085
"145",0.272762740511129,0.0479027091319943,0.0489223381655299,1.64302076385326,0.0925611343781207,0.00589135052650274
"146",0.273962355342231,0.0488960890657212,0.0532697921122037,1.17312282888705,0.0996873980516863,-0.0319735212278435
"147",0.254305018504825,0.0414884573843524,0.0652478375959873,1.3411472337102,0.0927204831292091,0.0276428830945335
"148",0.271488639637902,0.0390210146280849,0.0951574621341686,1.2407310278533,0.0823554053133626,0.0116791008215229
"149",0.273824082746559,0.0617834784965632,0.112880334727551,2.34143555468589,0.0753851142211533,-0.0607462582888042
"150",0.350010028361836,0.0296200540235014,0.105288464277849,1.11189791563604,0.0883902907630984,0.0207311592735249
"151",0.238831337496615,0.0357804979285735,0.0467609259585081,2.37174513535045,0.0971883065335575,0.042070573645059
"152",0.185201255629455,0.033945239693166,0.0571896515025006,2.9116974250025,0.0992234089830331,0.0267226118858144
"153",0.219473885218818,0.0388087277434595,0.0183193468111886,1.6822260480481,0.122114003333791,0.00894315316460298
"154",0.262982912863472,0.0531385058504785,0.0185299022494413,1.72609182710995,0.119792621241359,0.0159332450340176
"155",0.298064445336639,0.05678124747484,0.0180277438941571,2.31270996936386,0.113347338212521,0.00555048681170637
"156",0.280154101575771,0.0510053897953473,0.0477781937076474,1.34479287974667,0.0962119051236483,0.0204258341079229
"157",0.192861834554695,0.0478655085329276,0.0939068464369661,3.03192859467934,0.0824095092724763,0.0125043689926464
"158",0.257356675774238,0.0561179397427321,0.0771943255924508,2.45084627032853,0.0843639350590226,0.00992642111251106
"159",0.205975665546717,0.0490311531333051,0.118914687686876,3.82668241274972,0.0707828286088165,0.0298187352388623
"160",0.226811089890044,0.0487569546160482,0.028773941589458,2.05711771783321,0.101733598093523,0.0319928122178268
"161",0.236185275244182,0.0545807724719034,0.0235434339849872,2.02257279516147,0.119996937124504,0.0279767020005011
"162",0.225472359350815,0.0500870005189233,0.0263912290336963,2.82401936398904,0.113003102754944,0.0375061708388093
"163",0.226675121283901,0.0433773871832009,0.0249819428048343,1.41183387514639,0.114842096867051,0.0369482729809331
"164",0.174930740077304,0.0363825776002025,0.0315666576168279,2.31914195247984,0.112698029018295,0.0293166116998443
"165",0.231519375098873,0.0543205285970261,0.00291762556222281,1.662714317783,0.165606678587945,0.0176669283713858
"166",0.199410422617125,0.0422188866918013,0.00718180723996411,1.72333687414559,0.154209697749776,0.025921528277309
"167",0.262869663713033,0.0532954624805115,0.0201255278483234,1.62488055464039,0.111517453808686,0.0117803715917164
"168",0.211201689161515,0.0566132058881201,0.0336125708111977,1.95942027476301,0.0983579541875437,0.0261774216606876
"169",0.254304533409928,0.0493221176833044,0.0556526857664259,1.88554728998763,0.0995193889482952,0.00216960990034209
"170",0.229432458631689,0.0549767046348966,0.0361274543514778,2.00719933956399,0.102710056567631,0.00376182798169252
"171",0.205971202386751,0.0530572754209876,0.0134045390837388,2.02006714934241,0.129401608430468,0.0341982023933429
"172",0.205749730567358,0.0530852182409924,0.0161291860386027,2.41370028783351,0.124127662416686,0.0139940621036311
"173",0.191003335515579,0.0563324434834285,0.0142891005171827,4.11209628457608,0.129105656854076,0.0455954565823761
"174",0.231130227458422,0.06187967430114,0.00739216064922614,3.08551975016248,0.146481769709572,0.0227895562614288
"175",0.232410914118213,0.0523382818602309,0.0239946790479958,2.10453331563599,0.115199729930513,0.0235335693300065
"176",0.218915169047402,0.0541326239162519,0.0168784649686697,1.91344070194885,0.116046834927007,0.0251788052530588
"177",0.222894708963819,0.0451433918239704,0.0261350404158272,2.24289606463941,0.110604120730402,-0.0253968752161541
"178",0.221541176970676,0.0443348253715745,0.0206667840360176,1.28426241396722,0.115416043303076,0.0244780115344082
"179",0.204021503593337,0.0476280932433035,0.0109728629410103,3.19586630795849,0.143193364606923,0.020642040485296
"180",0.279324373211547,0.0642430562247067,0.00330599748900614,2.25141575405092,0.162054084314119,-0.00456551666613481
"181",0.260324657971728,0.0815823544983951,0.000819969219067265,1.91180331713408,0.194076431191725,-0.000840223865300971
"182",0.304994267778563,0.076810741904782,0.00220455575248802,1.65207222998533,0.173268622168451,-0.02491049887703
"183",0.273605031887245,0.0713846140134009,0.00204283409339167,1.6272974155451,0.163116335232149,-0.015861942550898
"184",0.228877159816443,0.0631060759860692,0.000934485463188184,2.14094536458203,0.188659512382314,0.0314295586913758
"185",0.362447797649508,0.0660563914003812,0.000203413102805679,1.28792442780965,0.233813582338852,-0.00341414872955321
"186",0.222656448494736,0.0672694674082999,0.000313405669576136,2.67271660038755,0.220019126935743,0.0390424693187921
"187",0.245632260922988,0.0614013931571577,0.00299407016187525,1.81576252370845,0.157534249212533,0.0315052963656987
"188",0.241859289642959,0.0661812127369454,0.0125624205543691,2.69485657920083,0.128735991679345,0.00744500244245304
"189",0.219671038083845,0.0568268038639975,0.0122849911581442,2.07915726743453,0.12720325812325,0.0308321790831841
"190",0.280862579320031,0.0457818812213983,0.0132565288622312,1.47822143483541,0.129627622959433,0.000265862006721251
"191",0.301653774113266,0.0540877505284236,0.00911662457391699,1.0867301480421,0.132773606698286,0.0252039806689776
"192",0.287208490488762,0.0593395749930115,0.00424521130251679,1.47068368462157,0.154141199224788,-0.0101754369218962
"193",0.282693633875288,0.0646996139051124,0.00209632902738881,1.44866766383638,0.174745387111071,-0.000707707245222754
"194",0.267974320587738,0.0474088930455855,0.020712523410164,2.04547685528286,0.121416380178689,-0.0365233862128337
"195",0.212026068872253,0.0586746981685096,0.0106351582853515,2.81908855554574,0.121183010636196,0.0350249440520105
"196",0.192817590145899,0.0465058668917178,0.0753836045216433,3.19789332494493,0.0896595281320046,0.0244220127000986
"197",0.176914162000792,0.0392512643463647,0.0385149488337435,1.89459785956494,0.100230068795475,0.0281797790142276
"198",0.289226578059052,0.055886946042743,0.04222080439419,1.50205079314536,0.10030423389013,0.0271979942872153
"199",0.217025739479607,0.0503659721633415,0.0107608913447758,2.50062680785095,0.121396292144531,0.0210936712488336
"200",0.2536709814235,0.0536019216640944,0.0101192438781063,2.44904380115387,0.121652622670162,0.0324066016844846
"201",0.226749941497711,0.0394376127725271,0.0104400714923004,1.45876651393412,0.138566300627759,0.0328014383730789
"202",0.179748937109438,0.0612816190019226,0.00795821438785483,2.10064568583884,0.131301384221784,0.0274512069204202
"203",0.33871335793579,0.0491743687567939,0.00382875943168336,0.819175273788602,0.156113034973011,0.026528456697863
"204",0.163825054199891,0.0601438369919693,0.00351724669499143,4.994726041615,0.166966386817896,0.0342159116395244
"205",0.151695345545729,0.0636490960610576,0.0065232969876719,4.62530210645655,0.146446016695851,0.0300672780074773
"206",0.294697818764064,0.046118778481602,0.0246994573882846,1.51280910382007,0.12304944893949,0.00607586069330449
"207",0.212375660512626,0.0435917824923796,0.00946425218421126,2.17997776336312,0.140143644004508,0.0423548117209373
"208",0.219084296097124,0.0606959665213525,0.0104198006332131,2.15035523667067,0.125957509981139,0.010781305898238
"209",0.221716661744436,0.0470755503306557,0.0146259480455705,1.76408148247377,0.112992552703872,0.0175454628242935
"210",0.258881813054553,0.0436376386520185,0.0262515416473482,1.46064569577899,0.11437530846781,0.0142680241462152
"211",0.228864720518173,0.0504006134182949,0.0257859608574355,1.99955767866552,0.109767662586781,0.0257969255105636
"212",0.286097052096301,0.0474275991744902,0.0133449233285205,1.17019194982869,0.126591469977726,0.0100598966505294
"213",0.202316658959079,0.0475130319220189,0.0349669788457248,2.82309271777912,0.104885552904412,-0.0155675087624145
"214",0.249638183442233,0.0552890663569537,0.0134428219701898,1.5420863845545,0.130520444313888,-0.0114325090900162
"215",0.229795297040038,0.0639174544274348,0.0188922340682486,3.31027059497699,0.112526867390815,-0.011819036067773
"216",0.221096703792888,0.0606696566918008,0.0323762594969759,3.30649445053766,0.102710284128952,0.0174173046238135
"217",0.192262288880812,0.0505860225103007,0.0204253800283279,3.54305433041288,0.119322416648484,0.0315028477266008
"218",0.197853201480237,0.0504173136564916,0.0247672887625603,1.63286334419744,0.107866296076917,0.00661223190667141
"219",0.292275858583287,0.0431305555323308,0.0321411261202284,1.2894131023074,0.111172422770632,-0.00653883060188832
"220",0.250244366876895,0.0635378066671946,0.0321826851954057,2.98145242502486,0.0933842280235793,0.0257586521657301
"221",0.192534071459199,0.0426614247640762,0.0919938553503907,2.3572702740835,0.0771611635793362,-0.00155531661370727
"222",0.206165890022018,0.0514119103168408,0.0559439456896816,1.9108991974549,0.0870431142561033,0.0161976064197229
"223",0.258645019885915,0.0458301989793627,0.0471429288216434,1.86699313173213,0.0893270858565753,0.0276133947496684
"224",0.189024363578344,0.0250040642138617,0.112806961643263,2.02172081451435,0.0908921377729209,0.0277811357098523
"225",0.348885152243372,0.025166755963363,0.130801161212394,0.824615481637848,0.0820381541291507,0.00904592130519007
"226",0.267839954786247,0.0313524478007493,0.0910444849876926,1.33271451303018,0.0910953519518598,0.0130370705827794
"227",0.210343029449619,0.045967022720305,0.173439730751174,2.40826922000142,0.0649690468489246,0.0187084985756627
"228",0.303750235276471,0.0311628248549742,0.142915669105456,1.47272195750138,0.0802006930885327,0.0111803089348206
"229",0.277210962399161,0.0495108573916612,0.134101413714071,1.26983978185892,0.062804450099636,0.000979692358999493
"230",0.323085315154226,0.0231299239705901,0.202310071222815,0.901017712630657,0.0705554336076412,-0.00169278194019964
"231",0.322867186824429,0.0399027429853326,0.128210502336562,1.45997672009573,0.0773530558114055,0.00561072794504807
"232",0.283011603761556,0.0312030934842655,0.124529784019641,1.2981983796482,0.0780636559625035,0.0402133120104019
"233",0.262623714952245,0.0432426667482329,0.149592062231129,1.58690420690772,0.0631076541856269,0.0205122760679517
"234",0.225721448494842,0.0442008986702881,0.167568250563143,2.05045036048671,0.0648131826349014,0.0171970922787257
"235",0.22105267685739,0.0494425137271343,0.118173547703278,1.95902296985976,0.0699662549905289,-0.0303894506065628
"236",0.28695730877604,0.0435492499294066,0.11993783305456,1.48973829613205,0.0687354736973795,-0.00602511867181909
"237",0.291239214934471,0.0325239150142126,0.167433058012787,1.29910620581447,0.0672565910597336,0.0327620145462789
"238",0.324757233284919,0.0330519826075186,0.191669030565081,1.21246805293181,0.0713395067643957,0.00808062198742153
"239",0.19723918215434,0.0276471191237707,0.225706726273784,1.77617407101533,0.0581881185516982,0.0435277608812074
"240",0.209238324871782,0.0358149594823597,0.209381112576516,1.6482026354676,0.0592953684212539,0.0189285129238751
"241",0.279105045529129,0.0341503067494227,0.188857274608131,1.77347004895421,0.0680495727898679,-0.000158745321977101
"242",0.282141959553588,0.0254799438863128,0.17354042630839,1.19581876304021,0.0694988210473408,0.0463745971997602
"243",0.201797952923689,0.038352366377716,0.118568953752299,1.67596043681882,0.0716671652397006,-0.000924637068681525
"244",0.179409310788674,0.035711249937949,0.0751940092820357,2.56019955322964,0.0782418677452599,-0.00654586181560374
"245",0.247899196835917,0.0263243533803311,0.153490474187549,0.969906205945675,0.0759150966896709,0.0309302585297658
"246",0.235000990939443,0.0419911915668184,0.141249673020993,1.67557351262619,0.0666526098477148,0.0321657273891356
"247",0.324432317958827,0.0437154524641051,0.0542426477281893,1.5607904892038,0.104835001300914,0.01258297429895
"248",0.325688270855659,0.046590222456018,0.0402819315719581,1.41159023654439,0.101026938624761,0.0122746698481684
"249",0.280980155791561,0.0388943421539638,0.0778289143287831,1.51869115180116,0.0910520182390776,-0.00685346134762129
"250",0.251062385366096,0.0403591409744005,0.0975550331847196,2.60064697497139,0.0884393423963554,0.0281145990808012
"251",0.251261457461892,0.0369988137211014,0.0732881799991546,1.66507294360492,0.0938728802801366,0.0213543184941459
"252",0.261671870876843,0.0478830852284043,0.0456283955358112,1.77059192876358,0.0955512321714968,0.0283493850536039
"253",0.213252482148991,0.0485503493947904,0.0993935752113955,2.74489960645965,0.0792619065389648,0.0389194988717418
"254",0.233571278975014,0.0333357119340258,0.0573552771942038,1.0423395371213,0.100477928283267,0.0262143848435166
"255",0.216047967408483,0.0448230309511224,0.0468808071141538,2.2211823400302,0.0997957773281974,0.019798978022482
"256",0.28137194733057,0.0492979555347485,0.0357911172221144,1.69127990941097,0.105163738683117,0.0133650054801033
"257",0.213070723714532,0.0523692754574685,0.0337784149628936,2.99892680748206,0.0921638998994386,0.0202719129355435
