"","V1"
"1",0.0156980697303637
"2",0.0211339171959624
"3",0.0244919523669782
"4",0.0196993228217165
"5",0.015019148333477
"6",0.0184164805846807
"7",0.0431656276410779
"8",0.0446505495537229
"9",0.0363994817474804
"10",0.0271487058327042
"11",0.0191978018672921
"12",0.0274625359211943
"13",0.0701000244358755
"14",0.0949976495270812
"15",0.107187862903762
"16",0.099045050715476
"17",0.0704800552337847
"18",0.0419417810713541
"19",0.0250594531680499
"20",0.0153195370587873
"21",0.0199034125210785
"22",0.0781440201906677
"23",0.148847887709807
"24",0.193420113389182
"25",0.216506192447337
"26",0.253535080775039
"27",0.292482275442579
"28",0.178190149056217
"29",0.10105407197141
"30",0.0577529667503393
"31",0.0319704613385372
"32",0.0174733585345421
"33",0.0218779669957245
"34",0.0364890597305412
"35",0.0515004754515664
"36",0.0915468113783727
"37",0.171112809659218
"38",0.28883662085193
"39",0.400406204750429
"40",0.393732232550345
"41",0.359168448181774
"42",0.33958752618095
"43",0.372155795445671
"44",0.352585657056924
"45",0.197880207481107
"46",0.132845322425748
"47",0.0888851962539006
"48",0.0551420688388151
"49",0.0320176106491786
"50",0.017770518382656
"51",0.0170858767804429
"52",0.0399372744320454
"53",0.0620593702821724
"54",0.103698829103165
"55",0.184129258874811
"56",0.241569760211197
"57",0.339944148657844
"58",0.465104344085811
"59",0.545820768347915
"60",0.586080794902134
"61",0.606752747213189
"62",0.623105677515041
"63",0.576743128115747
"64",0.497805889484926
"65",0.45283268862407
"66",0.455364910352926
"67",0.35806433028981
"68",0.216907193562984
"69",0.152007243944048
"70",0.108492465771899
"71",0.0766157323249134
"72",0.0504240895956036
"73",0.0310144523152003
"74",0.0181462213949508
"75",0.0206835782333821
"76",0.0404878676285085
"77",0.110705649930975
"78",0.22082145688644
"79",0.293290639544657
"80",0.401721084836295
"81",0.534541657090974
"82",0.592203591273545
"83",0.631493884262661
"84",0.65997660478002
"85",0.675688918431733
"86",0.677876366098669
"87",0.675456093716217
"88",0.676456976113879
"89",0.642653220234252
"90",0.578745109949101
"91",0.526193707444484
"92",0.460437630349644
"93",0.329402307753035
"94",0.226517032040746
"95",0.16288468632991
"96",0.120274557790037
"97",0.0892551483913294
"98",0.0651106911711553
"99",0.0441853234594922
"100",0.0285722533174599
"101",0.0181168436627308
"102",0.0166277912430548
"103",0.0600737253828525
"104",0.11111020523055
"105",0.162143798147345
"106",0.29544271817578
"107",0.456966559306494
"108",0.55506801122742
"109",0.611402772919149
"110",0.644999739918101
"111",0.674943709407319
"112",0.683440810253529
"113",0.686982774779815
"114",0.690159890466713
"115",0.690717080317601
"116",0.690119708366637
"117",0.689018993068235
"118",0.664920112759404
"119",0.60831081183466
"120",0.533675872912991
"121",0.432737508165923
"122",0.321557206444051
"123",0.234374475366271
"124",0.172327330118661
"125",0.128280874033139
"126",0.0973025786593799
"127",0.0741896723952489
"128",0.0559676134995886
"129",0.0404699373982915
"130",0.0267430389498295
"131",0.0167489822814568
"132",0.0195908696743824
"133",0.0536628084764275
"134",0.146351335320292
"135",0.298569938683443
"136",0.398438227687446
"137",0.45730960641769
"138",0.517424669908966
"139",0.583459350645104
"140",0.624845044318129
"141",0.657155656259946
"142",0.674274726827392
"143",0.689536818733644
"144",0.690779246183937
"145",0.691079908381588
"146",0.690355308312942
"147",0.689518178460552
"148",0.690299533167392
"149",0.69037157024576
"150",0.663750945776826
"151",0.602067509574397
"152",0.515495287016434
"153",0.416350691784301
"154",0.315141271077878
"155",0.238155045899362
"156",0.179465537631023
"157",0.135080696367879
"158",0.103494449372361
"159",0.0803022670383603
"160",0.0626013648601966
"161",0.0480070722507788
"162",0.0347324231732246
"163",0.0227181186258806
"164",0.0146985535701641
"165",0.0499970043239246
"166",0.017669190651822
"167",0.0631473127441691
"168",0.235796635409523
"169",0.41600270154936
"170",0.538378376735179
"171",0.600738503335961
"172",0.594672514423628
"173",0.640935863939852
"174",0.673212732221479
"175",0.678137905895395
"176",0.680799258914997
"177",0.690212822563445
"178",0.690364742953361
"179",0.688827542632985
"180",0.68747466209618
"181",0.686307762791951
"182",0.68434507872247
"183",0.689058953984684
"184",0.68717254486787
"185",0.655782652633335
"186",0.588199614141181
"187",0.502545727185897
"188",0.409131032252436
"189",0.318756841923685
"190",0.246904994648065
"191",0.189753265732107
"192",0.143740424784456
"193",0.110203076580889
"194",0.0859274881965991
"195",0.0678314521007784
"196",0.0533317492676811
"197",0.0407825654578999
"198",0.0288122300190599
"199",0.0186212850294029
"200",0.0345061501706126
"201",0.153960199546063
"202",0.137770897564077
"203",0.0506705021650878
"204",0.0314008302025797
"205",0.0177314959326759
"206",0.0155430268245101
"207",0.0362121036779991
"208",0.114007111077002
"209",0.285194806558058
"210",0.493765617622319
"211",0.615321145303164
"212",0.65206649332157
"213",0.660996167436614
"214",0.683343023934729
"215",0.68626648778648
"216",0.689370705312751
"217",0.691041022659399
"218",0.690040554630297
"219",0.687394635116125
"220",0.682711953300866
"221",0.681213719979998
"222",0.680909285508725
"223",0.679544889702289
"224",0.689715724523321
"225",0.681443732644378
"226",0.646778928057851
"227",0.581914983735043
"228",0.500156302729266
"229",0.414517584603657
"230",0.333708907166478
"231",0.263572425832363
"232",0.206126067760471
"233",0.157872659822886
"234",0.120578888130123
"235",0.0928552564194177
"236",0.073099914083926
"237",0.058197944304736
"238",0.0454331734655171
"239",0.0338276169433951
"240",0.0226973520251292
"241",0.0144539601681575
"242",0.0150688934911395
"243",0.0224968806376421
"244",0.0375095094489393
"245",0.0482289777864217
"246",0.0540233266436143
"247",0.0481309508499031
"248",0.0477702589060653
"249",0.030611103529618
"250",0.0205227276377258
"251",0.0233343144663281
"252",0.105991555932628
"253",0.270014413901009
"254",0.358744466966573
"255",0.289942959543238
"256",0.131614521411334
"257",0.122932939122918
"258",0.145222262555326
"259",0.26406437530734
"260",0.406902897293577
"261",0.516605416856526
"262",0.62546907963468
"263",0.669349233774355
"264",0.682335280968761
"265",0.690424244371915
"266",0.691040097160443
"267",0.689881341177197
"268",0.687128929739568
"269",0.685711588260574
"270",0.682365982138776
"271",0.67889618371743
"272",0.67690025179084
"273",0.67581285667351
"274",0.677310009230435
"275",0.690697605092822
"276",0.679374960634451
"277",0.644274728922884
"278",0.583731530833218
"279",0.509777279195976
"280",0.432633591853115
"281",0.359614741020954
"282",0.290186508275523
"283",0.228597803318362
"284",0.175179917391382
"285",0.133220517203601
"286",0.102463318391517
"287",0.0796625326600484
"288",0.0635493479098631
"289",0.0503717717401795
"290",0.0381202981840249
"291",0.0265541401039289
"292",0.0169538936938781
"293",0.0252739613022532
"294",0.0691066815707805
"295",0.140502565414121
"296",0.153657289512795
"297",0.195099161362301
"298",0.208052317607255
"299",0.268712742187908
"300",0.284347568255589
"301",0.246458769294152
"302",0.174642478347487
"303",0.13238660250428
"304",0.106586021632599
"305",0.115464534260555
"306",0.0921643621821295
"307",0.0553391138140585
"308",0.0384405900074421
"309",0.0282986469290534
"310",0.0625384892397937
"311",0.261711278109361
"312",0.437227745325179
"313",0.442251649345647
"314",0.364462423985006
"315",0.326581600773025
"316",0.31482803459572
"317",0.396971945365209
"318",0.540462573720933
"319",0.613166209320448
"320",0.651414834267882
"321",0.675012476827134
"322",0.685322140529117
"323",0.69063371497127
"324",0.690567250456823
"325",0.688573985237592
"326",0.685984303281575
"327",0.683269303740851
"328",0.680166532880804
"329",0.676943447096993
"330",0.675247659513288
"331",0.674004107749333
"332",0.67470726646252
"333",0.689387837423634
"334",0.682109929997385
"335",0.651875483583612
"336",0.598945802746624
"337",0.531841963627499
"338",0.459698069601278
"339",0.391503831996042
"340",0.327455923155188
"341",0.266290711580359
"342",0.207796986568623
"343",0.15715312098833
"344",0.119887559807895
"345",0.0922309544410028
"346",0.0717998208882059
"347",0.0565405323620147
"348",0.0436181240152489
"349",0.0315059777511912
"350",0.0209590118718744
"351",0.0140683871980861
"352",0.0199887872683973
"353",0.0497271554110838
"354",0.108061533635397
"355",0.259902490571322
"356",0.33769666522587
"357",0.30507716401134
"358",0.338645864953087
"359",0.423615621327726
"360",0.464782053884696
"361",0.454939119363589
"362",0.41273251929781
"363",0.370920524334718
"364",0.309374308001269
"365",0.210334454826947
"366",0.175258698161793
"367",0.142669057857534
"368",0.107172832199005
"369",0.126346091489227
"370",0.119007274519057
"371",0.0753652145792576
"372",0.0703839920255033
"373",0.038704398736483
"374",0.0152967774182347
"375",0.0165683143862807
"376",0.0318610123667247
"377",0.11223454971088
"378",0.35494656917139
"379",0.507955959891538
"380",0.545680474405344
"381",0.522387323267745
"382",0.464117670685013
"383",0.461092630357376
"384",0.528734161765299
"385",0.605270883308079
"386",0.657768139534974
"387",0.677839538300283
"388",0.685031327626969
"389",0.687855428838875
"390",0.690735763543892
"391",0.690631791522748
"392",0.688128384758323
"393",0.685631111319481
"394",0.682986319156843
"395",0.678883238235028
"396",0.675843421586364
"397",0.674041394307054
"398",0.671946260856152
"399",0.670623755534013
"400",0.680324603455119
"401",0.689709972614051
"402",0.666317922071034
"403",0.622532371781279
"404",0.562422464336322
"405",0.497291146368688
"406",0.434731335606042
"407",0.375622682610652
"408",0.314363753690154
"409",0.252728337231638
"410",0.196953681782786
"411",0.150013863810036
"412",0.114011243955947
"413",0.0867179443977463
"414",0.0659679504199699
"415",0.0507359505672253
"416",0.0377847100867331
"417",0.0261398901995732
"418",0.0173659608848713
"419",0.0281038858935828
"420",0.0689835298494699
"421",0.138742226563189
"422",0.266368407795476
"423",0.369497884306087
"424",0.47982483484439
"425",0.480488482509922
"426",0.520348720178968
"427",0.554095159154837
"428",0.567838098959608
"429",0.549725590542566
"430",0.503798519586411
"431",0.491556982327108
"432",0.469676200950129
"433",0.437676954343446
"434",0.407556739112438
"435",0.410386899715824
"436",0.336164975072878
"437",0.257529380843682
"438",0.224218588920291
"439",0.332427039711879
"440",0.219444892780599
"441",0.18815146643331
"442",0.0729308514370132
"443",0.0432181559758065
"444",0.0279556495230471
"445",0.0238339827190501
"446",0.0144791480816906
"447",0.0147569652078927
"448",0.0140773817421055
"449",0.0188336141615954
"450",0.066911058295009
"451",0.0469806736746005
"452",0.0379464471835684
"453",0.0237291063353092
"454",0.0168513588226222
"455",0.0166388322120507
"456",0.0286042540330446
"457",0.0515013751782413
"458",0.106407688459716
"459",0.178351781105707
"460",0.363727457042261
"461",0.53095877841739
"462",0.585397436653839
"463",0.595357534799601
"464",0.555614572565904
"465",0.559100146135145
"466",0.623016590226587
"467",0.650099388382781
"468",0.672950137719647
"469",0.686642240689726
"470",0.689995328630751
"471",0.690160364686154
"472",0.691048539429346
"473",0.690404461398601
"474",0.687796358919936
"475",0.68393502473704
"476",0.681929902139827
"477",0.67858393557724
"478",0.675368846251004
"479",0.673275192397296
"480",0.670810401589018
"481",0.669007809975042
"482",0.669515845721357
"483",0.685530665318229
"484",0.682686812046452
"485",0.650534129926555
"486",0.602591614769867
"487",0.545161609966886
"488",0.48793001039747
"489",0.433033258372623
"490",0.375718911982638
"491",0.31493848477359
"492",0.256880503876268
"493",0.201304917309589
"494",0.153799030693178
"495",0.113793742020926
"496",0.084046191001967
"497",0.0627594448241648
"498",0.0469721804924189
"499",0.0336757599952833
"500",0.0220727586947872
"501",0.0151516681949219
"502",0.0357434049310907
"503",0.0898175930767356
"504",0.152234847554575
"505",0.239003584306811
"506",0.407634143067089
"507",0.466610179771763
"508",0.576793221443292
"509",0.597352635491934
"510",0.596373008218336
"511",0.605627442200198
"512",0.614050203176759
"513",0.608509284412689
"514",0.596283506448334
"515",0.56153156477555
"516",0.537636608595478
"517",0.538692700313675
"518",0.534051271903428
"519",0.500167505254537
"520",0.499414415768786
"521",0.479385956267018
"522",0.407290269887062
"523",0.447945752026719
"524",0.405710927191108
"525",0.356830479079097
"526",0.247842037455917
"527",0.229744087665143
"528",0.118227047977915
"529",0.0402865111774247
"530",0.0240399344414718
"531",0.0243756672299986
"532",0.0255559510592827
"533",0.0152043754979258
"534",0.0164733749160869
"535",0.0462190306128521
"536",0.0809299984482982
"537",0.193549125932034
"538",0.180258684735963
"539",0.133687338469214
"540",0.123369558716555
"541",0.0731365672979463
"542",0.0905995273042416
"543",0.0648402974292619
"544",0.0370788053976983
"545",0.0235737602241641
"546",0.0146223441809403
"547",0.0221567000782935
"548",0.0463312307162731
"549",0.0285989349556366
"550",0.0202374154271646
"551",0.0393109367022873
"552",0.0225059674843822
"553",0.0175718180243781
"554",0.019621921598073
"555",0.0301925898017252
"556",0.0506636821200268
"557",0.028660331014807
"558",0.0295904101768559
"559",0.0493692640739898
"560",0.0770285951174378
"561",0.0959028109203203
"562",0.108300679668751
"563",0.127751820014174
"564",0.160361103874894
"565",0.275200614678728
"566",0.353933695887122
"567",0.38470430935872
"568",0.501243464137498
"569",0.600810849737829
"570",0.629485371398926
"571",0.614453982298702
"572",0.603893603119463
"573",0.644385179885276
"574",0.670085923768519
"575",0.681464570917058
"576",0.690461553539605
"577",0.691079893165516
"578",0.691027485285851
"579",0.690384908997562
"580",0.688008466236706
"581",0.685511263846949
"582",0.682067354388668
"583",0.679247328362766
"584",0.676724791188035
"585",0.674509564472462
"586",0.672394648515444
"587",0.671065192408104
"588",0.66940898666208
"589",0.667593056726788
"590",0.669557363098186
"591",0.688164582206546
"592",0.686444408302713
"593",0.659022798577127
"594",0.611731148974802
"595",0.560128034728465
"596",0.504459533954554
"597",0.448445734709637
"598",0.3928378632558
"599",0.334310829883151
"600",0.273816268217933
"601",0.218295445674647
"602",0.166491151966724
"603",0.122260245693623
"604",0.0884644936491714
"605",0.0643120536007126
"606",0.0461865935888413
"607",0.0314869504903468
"608",0.0203313803328583
"609",0.0357010520080032
"610",0.107546235464613
"611",0.186992929103224
"612",0.251165622417265
"613",0.352881067042844
"614",0.487884323719536
"615",0.579982404759503
"616",0.612633595768827
"617",0.635349726280666
"618",0.617024130897875
"619",0.621532956582183
"620",0.63472515386053
"621",0.626180502015397
"622",0.628114423053085
"623",0.623892541129733
"624",0.612250481533418
"625",0.599580116635284
"626",0.572990390772134
"627",0.569930624131917
"628",0.620134566331384
"629",0.620091580898188
"630",0.547381713196869
"631",0.563093876901081
"632",0.55957768182877
"633",0.466704192711218
"634",0.391672210852954
"635",0.30440578636809
"636",0.255908286209222
"637",0.148336248571511
"638",0.128784519615341
"639",0.110266232682042
"640",0.0750401578253803
"641",0.0707470288069435
"642",0.103302378066875
"643",0.230015467853405
"644",0.361263294616089
"645",0.33789973777708
"646",0.26649345205305
"647",0.263756539149329
"648",0.188912269705978
"649",0.189903867824364
"650",0.193871259386634
"651",0.226959650478521
"652",0.207041414661623
"653",0.162330308661496
"654",0.14601100044859
"655",0.171717690430794
"656",0.154614215863889
"657",0.16928118812811
"658",0.132632898192163
"659",0.106628467435673
"660",0.0838081779236367
"661",0.144951203964506
"662",0.175007440689892
"663",0.11937766090876
"664",0.126870943973442
"665",0.180943057125529
"666",0.205938796423695
"667",0.247309010444483
"668",0.316053456703053
"669",0.295714960650846
"670",0.263496350820232
"671",0.294543593119751
"672",0.304360845914369
