"","V1"
"1",0.0660085784150334
"2",0.10657138394433
"3",0.131046079975778
"4",0.095443421989939
"5",0.0611408029295044
"6",0.0864647081540973
"7",0.254052980639026
"8",0.262289488706811
"9",0.212670988484351
"10",0.149951593501275
"11",0.0915926245568171
"12",0.151963033238698
"13",0.380077912092879
"14",0.463665941536912
"15",0.497195008357002
"16",0.47544075462497
"17",0.381967610714994
"18",0.245889506035535
"19",0.134663639748024
"20",0.0632525873303854
"21",0.0955821465042134
"22",0.40455928422247
"23",0.582951123951237
"24",0.664556949732072
"25",0.705100361363539
"26",0.76937726259576
"27",0.840218866552225
"28",0.642237321822998
"29",0.479748068448571
"30",0.327534588957611
"31",0.182872412170484
"32",0.0787900292793349
"33",0.106717566132199
"34",0.204040363535414
"35",0.28654784410831
"36",0.437443038227854
"37",0.610867868368555
"38",0.812239312900874
"39",1.05378173643348
"40",1.0404762991594
"41",0.961948406861827
"42",0.922554283326471
"43",0.997646120317785
"44",0.95568633418802
"45",0.672826506025173
"46",0.55356714926933
"47",0.443336553677537
"48",0.314690053274274
"49",0.182968647867088
"50",0.0809189032396087
"51",0.070791985175185
"52",0.217646087741899
"53",0.323696734204336
"54",0.455645140618578
"55",0.612912789275702
"56",0.707141894376613
"57",0.884361790833825
"58",1.20913446802549
"59",1.54176814782029
"60",1.77205223801155
"61",1.91570083630612
"62",2.04318970676286
"63",1.73715386785561
"64",1.35871977633402
"65",1.20365338917158
"66",1.21650544501508
"67",0.959289951062771
"68",0.69954439856159
"69",0.58827066614549
"70",0.495421175101501
"71",0.401537610488163
"72",0.290672391317816
"73",0.175897412925861
"74",0.0835781339407855
"75",0.0936744335656867
"76",0.216613304492851
"77",0.462195715630189
"78",0.656523963153186
"79",0.775183980386222
"80",0.998119939587492
"81",1.44474395924001
"82",1.75747537953329
"83",2.03632063338369
"84",2.26798201262244
"85",2.38139652289763
"86",2.40023665453328
"87",2.40089356155837
"88",2.41623277968549
"89",2.17774652913736
"90",1.73404051892808
"91",1.46741721563061
"92",1.21919144905907
